SV	Plant	count_sum_SV	sample_number_SV	Nb_studies	sample_number_Plant	count_sum_Plant	SV_Rel_Abund	SV_Prev	Type
2f28b7f24db466f916fef2947e1209e5	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3094d6e78540c9931096f76782bb9468	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
31100bbc988aa170f1ec7722d99859c9	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
322d64e697d5073f8a2c1c86a947ce3c	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
323c8bc2654bd988ccdea58888ac2253	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
3268cf7a9196f965c295a8e82bfd0bbb	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
329c0a50f17907500b56b7b3b541d570	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
32df7478ebea5ee2052c0395592eef0b	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
33138ecf401993ff2e7c4284dd1b5897	Radish	21	1	1	295	295000	0.007118644	0.338983051	Flexible
33256ab7a4d9420b51ae6919df682424	Radish	11	1	1	295	295000	0.003728814	0.338983051	Flexible
3353bf56773676b340af61991f34415f	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
34251177f4eb96cdccfc828e39b8b132	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3434a1a8e2de0fc4d45c085272e9db5b	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
344c5fd5d807b819e1186f98661265b7	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
34ec48bf0e54f4a539669fa086226a4a	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
350bc63eb61a2f86a9b217e5f3cb3119	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
351dddef86b01652424d83d00a6cc60d	Radish	27	1	1	295	295000	0.009152542	0.338983051	Flexible
3524f5f33668a9e9b83be752ee4af655	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3528d49f70ee1f60cec2cedd796457a0	Radish	7	1	1	295	295000	0.002372881	0.338983051	Flexible
357e39d2b1f3fd99ce2aae0dc8e8ab09	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
35b61bbef870807256e5a3c403658292	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
35d97e6dc9517908ee6dd2dc62ba5213	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
36359d27ca0bf015ff57a3d70d91a2a1	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
36b3ec5fa1ce6ca0be7b02eef546c9d3	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
36b8847c704b81872d3e74dfbb0004b2	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
36be44aae4fc9329b613a7469a6a87d1	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
36e8f9633bb0905dfbccc4af4a4974db	Radish	5	1	1	295	295000	0.001694915	0.338983051	Flexible
3703dbf97cb3fdbcac27f0e704d134aa	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
373cd6e8feae6130e7bc77ece3b5ec06	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
37518e824759d3caadba423de0004f2c	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
37d631a41bb3b80319eaa81b4b46551b	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3824e54eec6d46156461c243bd9ef2cd	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
386279192121607068a92187e0ba9d63	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
387717f0d216caac1f4b5904bcb48d4e	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
38921adabb534f8525cd50587102d60c	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
39895a9f2a84834b76a26703f6d7161c	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
39897ffc7ff6dfcc4f9ec062af0f2c23	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
3ad3b32d4b5372b255df6c48ec49047d	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3b4d8edb90a0e4268e837792e45347e5	Radish	3	1	1	295	295000	0.001016949	0.338983051	Flexible
3b50c5fcd0ae42e84de075446f87a5be	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3b93d94ce1815141dc4696a4dd3bdabc	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3ba0e9ab7f7a0e29fd27b7e2098a63c7	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3bb23985f20989ba7cabbaa0a6689ad1	Radish	13	1	1	295	295000	0.00440678	0.338983051	Flexible
3c57ac8356e24bb559ab23eebb0efce1	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3cdefbce5e73051897673f388e1f797a	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3d30dd54c097b21d96b8e8650ef77324	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3e0e961d4400b027096428a6e7d8a3df	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
3e12cda3bde41ef91028d802788e59d1	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3e8965e1db5ebe57659b1665066f4f19	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3efce7fa9e51667646c23e6aa31761ec	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
3f7a84a9264f17202a23d6a9d94a9b25	Radish	5	1	1	295	295000	0.001694915	0.338983051	Flexible
3f90d2391c69920d832272c0f5d4821e	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
400c32cede08d6ffaf80ec16d3cbdc52	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
403b8a02c5444357e7bbde50122f5db7	Radish	6	1	1	295	295000	0.002033898	0.338983051	Flexible
4046441d340cdc06ea6004b89288a5a7	Radish	4	1	1	295	295000	0.001355932	0.338983051	Flexible
4049b53c89bba1b05ff37c7e5cd835df	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
4082a31fe53874f76b4c54514bc95abd	Radish	770	1	1	295	295000	0.261016949	0.338983051	Flexible
40982af2dd45774d0014e725d222118c	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
41bd62c4ad72f23071eab5ef6fd783da	Radish	3	1	1	295	295000	0.001016949	0.338983051	Flexible
41f90eeda7b2573cbdbf9a0a5d9c08f9	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
42463d170c45b5f042fd04c6c725eab4	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
427fb477082a5c4b196ed9f41b585125	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
43bad9923ec87e2444d90da6f4c6ddd4	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
45e636fd4020c166251e71805ad81a39	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
464c277963478b1a680f399095e8aff1	Radish	16	1	1	295	295000	0.005423729	0.338983051	Flexible
4699407395e023845f98bf0e4d1d1a25	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
46c7c897f1ca87e120e4181bb575c8fe	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
47645d01cde82b40961fbdb77e6b30d8	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
4784e10a9d27c00f385946ce1668f9b6	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4788a8e94af293c83e2b204a888d8fd0	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
47cb4f767e6b054a562ff1e1be236f82	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
481fbe33d24193c5646817196ac3da9b	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
48a4009ecf158bff6a47cb9a17472a96	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4946c848660f714aa0df9b7f7167a5bb	Radish	22	1	1	295	295000	0.007457627	0.338983051	Flexible
4994f955511aa4f5585a9cffeadaf371	Radish	9	1	1	295	295000	0.003050847	0.338983051	Flexible
49ac6f10042c307bc7582a166361fd3e	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
49b2f73be7689da05b3073ceda89aec6	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
49da3ccc143da2fe0a14338ec4df3ac0	Radish	3	1	1	295	295000	0.001016949	0.338983051	Flexible
4a27067666c89d0e47278efb2e0e2421	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4adf313ca5fc59465c2ae39fc802fa61	Radish	492	1	1	295	295000	0.166779661	0.338983051	Flexible
4b134ad7ccbc6ec5d11f42d0f6e15eac	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4b99b290da91d6b5b37167a38e9fe3f0	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4c058039181cfdaeb216840bd3df6075	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4c787cacfd0ba8961071514362191b5c	Radish	5	1	1	295	295000	0.001694915	0.338983051	Flexible
4cb8908cf7e32b2ffdbd8fb5ca2b6e0e	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4cf61121ddc210734045a343b7e5b852	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4d278b10bd221cdb5bf5a0bbbb8b6f93	Radish	35	1	1	295	295000	0.011864407	0.338983051	Flexible
4d406dd17af4ffa47b6fbff2db113eea	Radish	4	1	1	295	295000	0.001355932	0.338983051	Flexible
4d5a965fe54d59f4922b769c7af75675	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4d80e11e6d3b8daa23a6fc23bf6f2da7	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4da60253828173f9c49efc3cc0a3aec0	Radish	13	1	1	295	295000	0.00440678	0.338983051	Flexible
4e2e3043fc9177be092d259ee832a88a	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4f16f4da9f28b28920e821a59879c146	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4f20ba23057d530ef24c6ee3e11180b5	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4f5972412b58cf8a8cce0b10d7b34a31	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4f64ac617ccde4ac221d0b27996e60bf	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
4fc0c220f847c95d703b7be0bb18544b	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
5024014fa033355f8c621b14ab181b7d	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
502cb57a83eafebea2715dd2d48be8d6	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
50c6257cce7625783be763cbb4330061	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
518f76e67ad03e30c596bb4ad92d10fa	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
521506c58b679e88136706f3799aefd4	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
5228364b92903d7e64a0a394a84f7566	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
523ca3590f18a9e7116453ce667f4fa4	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
523f8ed28b01f118589dc334cad76550	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
524bec8e4af9eab00cd82bc1a7f14848	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
53f38133e95beac6d5e42afa636fb993	Radish	4	1	1	295	295000	0.001355932	0.338983051	Flexible
548ed0169b17cbb2b3540a5e817f63d7	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
556d8f668f16bd7d1b16ff041b06e083	Radish	8	1	1	295	295000	0.002711864	0.338983051	Flexible
56330f0ca2dfe7054b8673fa229b9584	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
570a9ff07c4446b5b4c7b46f6d832596	Radish	11	1	1	295	295000	0.003728814	0.338983051	Flexible
574dd96ebc95662f405cbab24b153bd1	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
576b6fbcb88e9ee61d5a1dc69812e1a0	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5854ddb4d79ce59d1808023c14f08d7a	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
58e730c5c9569b6dede06860bfb6fe53	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
595781c64dc3c7a5cba66712579b3750	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5a432b2ef7c73f9f1268c1adf9bf7ddb	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5a4dbf7550de33833c26a9d1b61cd2a6	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5b0c470f456753b82effb9bb84d6c2ad	Radish	7	1	1	295	295000	0.002372881	0.338983051	Flexible
5b61967901a03ebcf6097e258ce20efc	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5bc103e0debea5eff7f7fc33bc1c3b76	Radish	24	1	1	295	295000	0.008135593	0.338983051	Flexible
5c26f4812ef700582fe746b1b716c166	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5c898f0dc86d40b9324a635c12a00e30	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5d5ae5d9551e789867b5ad2d344c6d2d	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5dbf2248267860dd1facbd9c6b77e453	Radish	3	1	1	295	295000	0.001016949	0.338983051	Flexible
5dbf5e105b6f37cecdf20e8d50adf23d	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5dfd426a16d4ed17df2dc5e5221f50ed	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5e11da49d216f99b4931d68fa996d53b	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5e3413fceb771544e60df09d2af83f6e	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5f6e4afd72598d942d794693afe8373f	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5fd8aa1ec4d584425639afd00319b645	Radish	10	1	1	295	295000	0.003389831	0.338983051	Flexible
5fdc53166a09ec9fb56f7a42e11c6264	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
5ffb0d6da8fa2a6fc57f1e5025d5247e	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
6056a93a925ce0b1a9b80070fb14a26c	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
6096cb15874a00d59b07eb77c88d24d0	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
60aca49e4a3dedb13b7b803af23955f4	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
60d54b3f02f49590a5ea30b475cf2d34	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
61e21ca2957f8d7bd8e83795814a679e	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
629d8a52a34fc654d3d9179557a50979	Radish	11	1	1	295	295000	0.003728814	0.338983051	Flexible
62c398c03bbef9de28c87240dca4e2e9	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
635bc82c0c2b760caad6ec2f7c6ed43d	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
6366a535ed6c9a20b793ac00fe19713f	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
63e4917f8a22fa89ee8176e94aec8635	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
65d1c9b1c5029e04b33cf2c674b4a236	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
660e2bfea3c68039256baba186fb1a59	Radish	8	1	1	295	295000	0.002711864	0.338983051	Flexible
6641135dc2dcce3796b305e61d3d1a14	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
664eae7da47a6bc1261cd8dacc5552cc	Radish	4	1	1	295	295000	0.001355932	0.338983051	Flexible
6677f33a6de6ecf4633d4cd857159bb0	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
6691755d33892bbb19a61bd707cf4392	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
669ece5230502cbe7088c4b9187ffcc3	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
66afa177cd0574b4230d91323ef69466	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
66dcc319e624b83f928b37152ad72172	Radish	48	1	1	295	295000	0.016271186	0.338983051	Flexible
67971a8d3c7dfa551781413c31feaece	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
688c3ee26984971204598c6e28456973	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
698536c10a6e515bf731c072508cf038	Radish	56	1	1	295	295000	0.018983051	0.338983051	Flexible
69ef503cab0a96059c2fd8155b8923dc	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
6a2de988fb0b40235697d144ee3e2775	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
6a2f23b7aefcd933b02fd1af87d5a656	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
6a5eba8a77bd9c51554c1295dc1b4d18	Radish	3	1	1	295	295000	0.001016949	0.338983051	Flexible
6a9641d11258b9258026ecc379d77d8a	Radish	10	1	1	295	295000	0.003389831	0.338983051	Flexible
6ac8c103411a73113a7254a3887ba95d	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
6b1c5beb694d7f222c5359fb99b83baf	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
6b1c8ca6c653604ec0deae3a01f8fdb1	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
6bf91a3464c5a92ebaf059c75b87839e	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
6c1f3c4a3e271226515d047ddfa66aeb	Radish	8	1	1	295	295000	0.002711864	0.338983051	Flexible
6c201d69501a9df5ff73ff901500c72b	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
6c38bb85a653f41a2b59ab402823079e	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
6c82a007abfdb85bfa64794159515ce7	Radish	6	1	1	295	295000	0.002033898	0.338983051	Flexible
6d508035a3cc276bfc6bca98a5b95ae0	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
6e859a09f7bd9ff6fe5dce7214cfa23d	Radish	6	1	1	295	295000	0.002033898	0.338983051	Flexible
6eea3044e28fdb3b3ee7f6f2151f93d9	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
70a1e842561ab9d9acf5251ed668fcbd	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7110215715f58034b1d5ad9e205aeefe	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
715880d1a76d6c6b53f46621f3651a05	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7240c964fdfdaf81744f0cbc5ed07f5b	Radish	9	1	1	295	295000	0.003050847	0.338983051	Flexible
7248a933ebc568d04c8f9ef6d6fd558b	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
73085b7d6e13d3230761accdbf5bb6ff	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
733d268d8f4f42eb567fde7fb30aa7b8	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
738161802f4b0e4ca7770b76f17cb6a8	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
73daa3db14cbc6cd4c8833c0f6690cd1	Radish	12	1	1	295	295000	0.004067797	0.338983051	Flexible
73e6bea7c3ff3f936af66b3e599cd07b	Radish	4	1	1	295	295000	0.001355932	0.338983051	Flexible
753c56af9f693ed4bc5629e62aee85a3	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
75497e15505c0d2dd33425313a048605	Radish	4	1	1	295	295000	0.001355932	0.338983051	Flexible
754bf3e9136cf5cc1bfe4ad93de81f97	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
759466953946d09eeac744463451d286	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
762d84b7b7c1a98e3b907b37eb490f30	Radish	45	1	1	295	295000	0.015254237	0.338983051	Flexible
76885f5584d0383adecac6bd2bce739c	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
77ae11260df08cd559ea723157f3b4fd	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
77cb8b2757eec1e184ee3eacecc028a2	Radish	21	1	1	295	295000	0.007118644	0.338983051	Flexible
782e1246fd8cb9b6c678eefff13ebf34	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
78f0a75dfdbf87017cd8b56100dde4da	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
79d0b0512b1ee92548b8ccd839bcf3dc	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7a244afe673a56b82478b1bf5feb4df6	Radish	3	1	1	295	295000	0.001016949	0.338983051	Flexible
7a5ddbf1459b99a123a65de2a0da86e7	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
7b68b1439e89a46327d8f100fd2e6cdd	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7bee68c7a606681d1e30e7bae948d24d	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7c16ffd8528d6fcb556b338f33acd536	Radish	6	1	1	295	295000	0.002033898	0.338983051	Flexible
7c1f569e6587991e08ddf3959e971b27	Radish	10	1	1	295	295000	0.003389831	0.338983051	Flexible
7ca09d219246ef924c850c289647154d	Radish	5	1	1	295	295000	0.001694915	0.338983051	Flexible
7cbcad983361eebbe90e5e86897ad5bb	Radish	6	1	1	295	295000	0.002033898	0.338983051	Flexible
7d1508371a5bc261fecf8069f08871d9	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7d59c80f40cda21cff65563185993bdd	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7d7727c838740d5e3d63f204a4ad4943	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7e30b3d0bc37c46902758528e31102d5	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7e54ec4af7a3c4deb8ae6c8aab6e35b8	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7e84a9f8ffa106703b822ae2ed000764	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
7e947cd19bbcc30fbe377eb1fa58aaa3	Radish	21	1	1	295	295000	0.007118644	0.338983051	Flexible
7eaddf97d51e88d6bf8d296e87e68f6a	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7f6ecf0b01efd951c26a98100a20a0b9	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
7f7d9214628fd7c363ab5e16da6cd4e8	Radish	203	1	1	295	295000	0.068813559	0.338983051	Flexible
7f86eba6fa4c2a2b39849b381d88f793	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7f9fb915aea483d483ee2a322e793560	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
7fd91985c9481d3a99cc0ef945dc5c3a	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
800156b41d60ea966fdc1cc16df6dd7a	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
800bf6bedfd82bed71b8ac965e891a97	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
802028201552fcfb3f40599233f0a26f	Radish	3	1	1	295	295000	0.001016949	0.338983051	Flexible
805a02d9a476bfbff48795f15453e035	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8155d3f2917b8a139310a49f75341ae8	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
827a59cdf4ad21f520dab26fc209b46d	Radish	5	1	1	295	295000	0.001694915	0.338983051	Flexible
8297a7058956e88b0dc284229fce3b2c	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
82b92d8b922550025e8671125cce5538	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
83294f35fe3722cbabdb5816bc0f15a4	Radish	4	1	1	295	295000	0.001355932	0.338983051	Flexible
840d1950a6a4928f5a5896f28e88d56c	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8438f30cb33c19bcdff68d12faa58245	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8505d7769777253836c09b4aa8fb1278	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
853f174f5e0ba7e6d4f73ed04d38bb88	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
8544c9c5a7cf11857ef5fa377a83d9af	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8584840553e781c6c81f9a4641d3a74e	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
86dc5c0b50944164ce258f473306cb97	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
86eb2a46fa75f7ab3ec227a5181cea39	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
86f47825e6302e6ace9d78027381d954	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8718470f49a4064e210ea9cee61adc46	Radish	4	1	1	295	295000	0.001355932	0.338983051	Flexible
875c590f1e8e7afd8e9e823b03eaf4a1	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
8762621d48ed75854474e033488879cc	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
87ddff6ee84d15773f93a1a0fcb37380	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
884bb1f4328e9220706b66bc045a4577	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
886911f037bb8ac664cd3f1619cf1b0a	Radish	7	1	1	295	295000	0.002372881	0.338983051	Flexible
887ccf947453eb307546bd58cacafe3d	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
89287a48d2c8b0ab760bb1b23c81499a	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
8954c24264602852cb158bdf0444d6da	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
89eab8d69f6eecb4209c506147cceedc	Radish	2	1	1	295	295000	0.000677966	0.338983051	Flexible
8c9c0f4c67e9567bef4cf7c43772a54b	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8cba83cc8d0daef49d31a9e8b90932b0	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8cfc2dd48d608a35b5287aad647911ab	Radish	12	1	1	295	295000	0.004067797	0.338983051	Flexible
8d1c010e72883e17a2ba56c6b0048596	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8d56a327b0ea45cb42f755bc3275dbf3	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8e0904d7cdb09d5b5a466863f3123a3b	Radish	3	1	1	295	295000	0.001016949	0.338983051	Flexible
8ecc7bbbcbc3da55ba71472fb60b8893	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8ef91587500e9616111fbb7180242f3b	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8f174fd9395a24f1168652eb9d4e3e1b	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8fa7393ed68864c6644d59fa267bbd59	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
8fca3d5f189c9d92d647fc4c92206bfa	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
903a553008eac7969eb90c7457b94c42	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
90fd5597d6a9d58939ae7b63b2d05a2b	Radish	60	1	1	295	295000	0.020338983	0.338983051	Flexible
912a92470e6068f2b78adc5b126ad8e6	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
914221177d4f487f566c78ced1bb0d85	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
9142837cae31c566c819bd395990e11e	Radish	1	1	1	295	295000	0.000338983	0.338983051	Flexible
