SV	Plant	count_sum_SV	sample_number_SV	Nb_studies	sample_number_Plant	count_sum_Plant	SV_Rel_Abund	SV_Prev	Type
77eaf84cba19f572269297e708e34b12	Bean	92	24	3	186	195300	0.047107015	12.90322581	Flexible
81ea5f159141b953de9c1441790512ca	Bean	234	24	1	186	195300	0.119815668	12.90322581	Flexible
af4509c7b01f1ad6407562daa7b58738	Bean	86	23	3	186	195300	0.044034818	12.3655914	Flexible
ddf20885a440e9c3a490ae17285435c4	Bean	221	23	3	186	195300	0.113159242	12.3655914	Flexible
05706e77ca29e6d5ad7e60a2b3a3684d	Bean	9033	22	1	186	195300	4.625192012	11.82795699	Flexible
3a706eaaa422102c1e19bf373181291a	Bean	96	22	3	186	195300	0.049155146	11.82795699	Flexible
fa001c50dbea5e2a88f0aae657a3135d	Bean	50	22	3	186	195300	0.025601639	11.82795699	Flexible
fe4fa05812230fffcc5874d879008476	Bean	35	22	1	186	195300	0.017921147	11.82795699	Flexible
fe76a0c31f59fc9f3193c721a33eb554	Bean	53	22	1	186	195300	0.027137737	11.82795699	Flexible
11e0182d944e3626af9139d379a741f5	Bean	853	21	1	186	195300	0.436763953	11.29032258	Flexible
36c3e32f6e39ab07b636f68dfa2b79f4	Bean	42	21	3	186	195300	0.021505376	11.29032258	Flexible
4121cf6c65d7102172af0c182ed830cd	Bean	4124	21	1	186	195300	2.111623144	11.29032258	Flexible
4a68f6f9fc65243706cc60159910638d	Bean	49	21	3	186	195300	0.025089606	11.29032258	Flexible
9221f14e51b6043515db72b7b8901b68	Bean	479	21	2	186	195300	0.245263697	11.29032258	Flexible
a6a1c01b7e00f58f8cd37a922328d82b	Bean	66	21	1	186	195300	0.033794163	11.29032258	Flexible
dd83d98ceb5eff8865a320e4a78ba79b	Bean	682	21	1	186	195300	0.349206349	11.29032258	Flexible
fa15225fadc4883ff6c2f3b129618580	Bean	36	21	1	186	195300	0.01843318	11.29032258	Flexible
393d43c5ca7dd8ff0b3c5a60697de316	Bean	106	20	1	186	195300	0.054275474	10.75268817	Flexible
5577383d007db4161e554f6a09572f4c	Bean	74	20	1	186	195300	0.037890425	10.75268817	Flexible
7995db5c50e87e2665fe56fad971d98a	Bean	39	20	1	186	195300	0.019969278	10.75268817	Flexible
83a87baf98883ee9b2d7d8937915cb67	Bean	53	20	2	186	195300	0.027137737	10.75268817	Flexible
db6ec9cae0a1a3edba99d81a042d512a	Bean	38	20	3	186	195300	0.019457245	10.75268817	Flexible
f2877aaceb4a66c5f8829bb8b2b0498d	Bean	395	20	1	186	195300	0.202252944	10.75268817	Flexible
fcf2c0df83adcd94de87c50b96bf9a51	Bean	41	20	2	186	195300	0.020993344	10.75268817	Flexible
05498b3a419e9450ee8f9199fa317b68	Bean	174	19	4	186	195300	0.089093702	10.21505376	Flexible
08c026db9cf94fd8a1488f18a77606c7	Bean	39	19	2	186	195300	0.019969278	10.21505376	Flexible
149bca50e0349c02fb4f47cff173b4de	Bean	2928	19	1	186	195300	1.499231951	10.21505376	Flexible
23433b2755a0fc1601800c64b2c51f9b	Bean	32	19	3	186	195300	0.016385049	10.21505376	Flexible
413136fe2d03cd090965a1bdc10b6cc0	Bean	48	19	3	186	195300	0.024577573	10.21505376	Flexible
7639cc4cb5698b55dbc749fbc06aa527	Bean	44	19	2	186	195300	0.022529442	10.21505376	Flexible
ed22d61d38c8cfaded484429c1987ed0	Bean	43	19	1	186	195300	0.022017409	10.21505376	Flexible
205b419fe116e41fadc024f224b081e2	Bean	169	18	4	186	195300	0.086533538	9.677419355	Flexible
415a91671e3cb7b416874331483bec33	Bean	24	18	2	186	195300	0.012288786	9.677419355	Flexible
7f83163e40b2dd6c2b3cd5f159053330	Bean	1251	18	1	186	195300	0.640552995	9.677419355	Flexible
a86d2f4e5569845cb8768b53fc61089d	Bean	34	18	1	186	195300	0.017409114	9.677419355	Flexible
ca355264d4ae424a9ecbf23394f538a1	Bean	41	18	1	186	195300	0.020993344	9.677419355	Flexible
f45bd4e0a9085f3d61ccbc1d56a24313	Bean	1155	18	1	186	195300	0.591397849	9.677419355	Flexible
02ce6784ecff3d9d20ba9d4a415423e3	Bean	34	17	1	186	195300	0.017409114	9.139784946	Flexible
58267fd15aeba85bb62345d02055badf	Bean	385	17	1	186	195300	0.197132616	9.139784946	Flexible
7211a45dcda5c02433393e9717ccd9eb	Bean	35	17	3	186	195300	0.017921147	9.139784946	Flexible
83eaae8cb24137df2866c7f0a7eef163	Bean	29	17	2	186	195300	0.01484895	9.139784946	Flexible
b7fec67465b31baf26a6810f12f4d62d	Bean	46	17	3	186	195300	0.023553507	9.139784946	Flexible
cce8b921573280f31b8467dc5f8a46aa	Bean	55	17	1	186	195300	0.028161802	9.139784946	Flexible
fd5f24a34e2118bd462e7e2784ed10d5	Bean	57	17	3	186	195300	0.029185868	9.139784946	Flexible
2df9b764b3cc469c5db32ea94027d0a3	Bean	191	16	1	186	195300	0.097798259	8.602150538	Flexible
64bb01f50ede951da8e6814ec5eaacfd	Bean	37	16	3	186	195300	0.018945212	8.602150538	Flexible
b2354ac7071bf19be434b340e5adb066	Bean	40	16	1	186	195300	0.020481311	8.602150538	Flexible
ca3d1db3c1198e5aa558e6aecfd68dd1	Bean	31	16	2	186	195300	0.015873016	8.602150538	Flexible
cbc5184a977b08ca27e5211ad96a1ffe	Bean	33	16	2	186	195300	0.016897081	8.602150538	Flexible
cd0dca52957a5500a8d0a6a96645ff65	Bean	661	16	1	186	195300	0.338453661	8.602150538	Flexible
efff92fd90601835ebeb11e0e4ce9ce2	Bean	38	16	1	186	195300	0.019457245	8.602150538	Flexible
fd2a9b93f65c3ba01c571a625a096876	Bean	49	16	1	186	195300	0.025089606	8.602150538	Flexible
019e6531dbca7dee5a3231e537eb4f2a	Bean	21	15	1	186	195300	0.010752688	8.064516129	Flexible
81e97eee4fd2d20bccb04c85f88d1330	Bean	276	15	1	186	195300	0.141321045	8.064516129	Flexible
efe8b6383552f29985d86553720a76e1	Bean	37	15	2	186	195300	0.018945212	8.064516129	Flexible
f9e18001d86e004fb914f5c91ab709c6	Bean	95	15	1	186	195300	0.048643113	8.064516129	Flexible
45e2d3937998cbe3da1f9ded67834f7a	Bean	203	14	1	186	195300	0.103942652	7.52688172	Flexible
a49eabdb23d4ba49e6801e9edfc3754a	Bean	35	14	3	186	195300	0.017921147	7.52688172	Flexible
0f4f881bd5e5e2677abb4c377694dc26	Bean	94	13	1	186	195300	0.04813108	6.989247312	Flexible
2844c2e63698311e7f5d94961c561e48	Bean	29	13	3	186	195300	0.01484895	6.989247312	Flexible
2909348242b4ee403fe74b76d78bde87	Bean	48	13	3	186	195300	0.024577573	6.989247312	Flexible
3bd1dc38d16d59e5eeb9407b8be13e7d	Bean	150	13	2	186	195300	0.076804916	6.989247312	Flexible
7242a62d2cf990fd0ccd4c0f8d8c276a	Bean	89	13	1	186	195300	0.045570917	6.989247312	Flexible
bab8e71ed0036a3fec7311fe15a11731	Bean	28	13	1	186	195300	0.014336918	6.989247312	Flexible
cf947dde1c9fef2ce430c12e60a86ecd	Bean	54	13	1	186	195300	0.02764977	6.989247312	Flexible
1443334955f288bf32940febcfe6084f	Bean	204	12	1	186	195300	0.104454685	6.451612903	Flexible
286a94d4351ef777c8384f03ba874b3a	Bean	14	12	3	186	195300	0.007168459	6.451612903	Flexible
413ab306117716a3e4da4b613d7423e8	Bean	19	12	3	186	195300	0.009728623	6.451612903	Flexible
4b07608e63fbcc2b50eae12789f520ee	Bean	26	12	2	186	195300	0.013312852	6.451612903	Flexible
56c79d9686f041e4d52bbc2a9e86787f	Bean	56	12	1	186	195300	0.028673835	6.451612903	Flexible
6120b784bcadcdefc120994439d6f537	Bean	16	12	1	186	195300	0.008192524	6.451612903	Flexible
6ee7f160cb9f80f891c34c3b2c084a3a	Bean	25	12	4	186	195300	0.012800819	6.451612903	Flexible
92383df453283525034216300ad93dd8	Bean	26	12	3	186	195300	0.013312852	6.451612903	Flexible
94a98f827ca93d618aea8cca0c7dcf2f	Bean	31	12	2	186	195300	0.015873016	6.451612903	Flexible
b02d4c4b1ca58e17d0232d44e0a7f856	Bean	3017	12	1	186	195300	1.544802867	6.451612903	Flexible
d49ee9459d79bd2672831a944dee275d	Bean	81	12	1	186	195300	0.041474654	6.451612903	Flexible
d7a5d3ba61155afbec05e8cb05b29c95	Bean	20	12	1	186	195300	0.010240655	6.451612903	Flexible
e797429a94aae4b45c7811438c2d35b4	Bean	99	12	1	186	195300	0.050691244	6.451612903	Flexible
ec70ffd2945f40800adfd4b06616c990	Bean	20	12	1	186	195300	0.010240655	6.451612903	Flexible
396ddd8dcc403727b738d575dc47a632	Bean	17	11	1	186	195300	0.008704557	5.913978495	Flexible
3a0cd80d19ab922c3c3ec32a00e62c00	Bean	52	11	3	186	195300	0.026625704	5.913978495	Flexible
3ebdb66403a242f636a8e12316584868	Bean	41	11	2	186	195300	0.020993344	5.913978495	Flexible
5ba6c0f4860527c85fd960ec38a0eff3	Bean	26	11	2	186	195300	0.013312852	5.913978495	Flexible
6d83f7db6311ecbed7ebd1c7a965cfdb	Bean	17	11	2	186	195300	0.008704557	5.913978495	Flexible
7fb252b87d57cef1445435c981cb8f84	Bean	35	11	1	186	195300	0.017921147	5.913978495	Flexible
ab0bd0e2d1663a5989d56c13d77b5854	Bean	19	11	2	186	195300	0.009728623	5.913978495	Flexible
aece65206536af72833cbda5cb211d31	Bean	26	11	1	186	195300	0.013312852	5.913978495	Flexible
045f660f090f95f479fd50a1aceea597	Bean	27	10	1	186	195300	0.013824885	5.376344086	Flexible
0912e35020f111aef19d175d592f2cf0	Bean	17	10	1	186	195300	0.008704557	5.376344086	Flexible
2172a289ed7634cf09ec08bec77740f0	Bean	43	10	2	186	195300	0.022017409	5.376344086	Flexible
8c6d6b007c4647d8fd1c2a1dcd086779	Bean	19	10	1	186	195300	0.009728623	5.376344086	Flexible
95fe8ff431fb0b797cf4e2bf3ea2a1aa	Bean	115	10	3	186	195300	0.058883769	5.376344086	Flexible
962a304d77a403ac31e420ef4344d631	Bean	54	10	3	186	195300	0.02764977	5.376344086	Flexible
af784decf9f08a6c5c94bca9eebc5be3	Bean	20	10	3	186	195300	0.010240655	5.376344086	Flexible
b0e6c02ebec02a03fda165ee530a0a0f	Bean	27	10	1	186	195300	0.013824885	5.376344086	Flexible
c06e4aa35bfba32f106f0f4f5dd9827e	Bean	24	10	1	186	195300	0.012288786	5.376344086	Flexible
ccc20046e5d73d7860a70f606d1e74c5	Bean	58	10	2	186	195300	0.029697901	5.376344086	Flexible
ccd86f40b90a55a4a4fa7b7c936cf808	Bean	11	10	3	186	195300	0.00563236	5.376344086	Flexible
f1cc17236eb75883b9d893ce11e4c177	Bean	290	10	1	186	195300	0.148489503	5.376344086	Flexible
fd9d2b35328c04f366c9358c2925996f	Bean	77	10	2	186	195300	0.039426523	5.376344086	Flexible
0465df4c84461795ce1bdeff541a15b0	Bean	21	9	1	186	195300	0.010752688	4.838709677	Flexible
08585ef1ed23d6010596ff6ddb224240	Bean	13	9	2	186	195300	0.006656426	4.838709677	Flexible
1eb18e3b421a69797a1ed159b09425bd	Bean	14	9	4	186	195300	0.007168459	4.838709677	Flexible
27a2bc96d70afa3c29c05c86d22bd409	Bean	12	9	1	186	195300	0.006144393	4.838709677	Flexible
509e82ac24343a56a8cd84ca36d6acf7	Bean	28	9	2	186	195300	0.014336918	4.838709677	Flexible
5fa33749e210c5c3e25113573a87d698	Bean	17	9	2	186	195300	0.008704557	4.838709677	Flexible
6f5ac6db85e89162abaf82e54dd9c9f5	Bean	237	9	2	186	195300	0.121351767	4.838709677	Flexible
875ffd0e7ef841976d4e29a1d467465f	Bean	28	9	2	186	195300	0.014336918	4.838709677	Flexible
9ceaeed8d646f575bab9557067586ab6	Bean	60	9	1	186	195300	0.030721966	4.838709677	Flexible
b2df6f3d2a630f24b168e3ca246c9c16	Bean	15	9	1	186	195300	0.007680492	4.838709677	Flexible
cad321c3befc97c572b42f020b7b989d	Bean	59	9	2	186	195300	0.030209933	4.838709677	Flexible
e37b3a225699641c6320a7297d52637e	Bean	24	9	3	186	195300	0.012288786	4.838709677	Flexible
eee258703f1c5e1e5b3ca50634e769db	Bean	19	9	1	186	195300	0.009728623	4.838709677	Flexible
126d5c93a1b3f11dfc409c124399781e	Bean	13	8	2	186	195300	0.006656426	4.301075269	Flexible
329a55820b4b37e2b485fb89bd1e243d	Bean	45	8	3	186	195300	0.023041475	4.301075269	Flexible
352ef71b173862624d354d652ff490b2	Bean	8	8	3	186	195300	0.004096262	4.301075269	Flexible
3b73039579e4764979a13bd5f4050154	Bean	23	8	3	186	195300	0.011776754	4.301075269	Flexible
41c2ee554aae1369a29d2f7e18fe8a83	Bean	139	8	3	186	195300	0.071172555	4.301075269	Flexible
46e93bd60bfce484dda20a69bb30a9a4	Bean	14	8	1	186	195300	0.007168459	4.301075269	Flexible
4fa654a1714bd7130712f6b56dac97f2	Bean	22	8	1	186	195300	0.011264721	4.301075269	Flexible
505cca0c3d73410b8ba3a88559a3fad5	Bean	11	8	1	186	195300	0.00563236	4.301075269	Flexible
646b19ef8bd4548d12689fd9e58adb82	Bean	284	8	1	186	195300	0.145417307	4.301075269	Flexible
6ad404e4fd2a8ca65f9ebcff515f6860	Bean	41	8	1	186	195300	0.020993344	4.301075269	Flexible
8972a99227428d2f2ff5ad6cf74c0922	Bean	11	8	1	186	195300	0.00563236	4.301075269	Flexible
a923b256ea2c060f484d358acdf70dac	Bean	19	8	3	186	195300	0.009728623	4.301075269	Flexible
b448496c1f5472bb833afc922b862f6b	Bean	30	8	1	186	195300	0.015360983	4.301075269	Flexible
d1533a1241ba40b92e5aee7e860cfdaf	Bean	68	8	2	186	195300	0.034818228	4.301075269	Flexible
dc4d9594a96a50f5ddc801256e3db7b6	Bean	30	8	3	186	195300	0.015360983	4.301075269	Flexible
e45d55c5a1ada46101b31f04d7d045fa	Bean	52	8	3	186	195300	0.026625704	4.301075269	Flexible
ee0450db1db1cf32e29e9d061b15eb69	Bean	14	8	1	186	195300	0.007168459	4.301075269	Flexible
f23536e75a974b048fa83a2aaa0cbbd7	Bean	266	8	2	186	195300	0.136200717	4.301075269	Flexible
23b35f6d0adf0df9f4155898caae2e8b	Bean	10	7	2	186	195300	0.005120328	3.76344086	Flexible
4fd1d25b582a4736f6cfc6adb1e92d9a	Bean	11	7	2	186	195300	0.00563236	3.76344086	Flexible
502f861b7a5bb31040edfad1cd622f06	Bean	117	7	3	186	195300	0.059907834	3.76344086	Flexible
587d269ecfa26044e6e3f1494d15e460	Bean	22	7	3	186	195300	0.011264721	3.76344086	Flexible
5c73ea834d7800567a79814c38f09083	Bean	14	7	2	186	195300	0.007168459	3.76344086	Flexible
6d01b60e236199a5178eef3a4ad14130	Bean	36	7	3	186	195300	0.01843318	3.76344086	Flexible
726f86137a5d3020b1418c77220e604e	Bean	9	7	1	186	195300	0.004608295	3.76344086	Flexible
7bc1e8d3de87351e446941a8d3be5ee5	Bean	11	7	3	186	195300	0.00563236	3.76344086	Flexible
7df67008e819c1534ae26e7246c58e4f	Bean	11	7	1	186	195300	0.00563236	3.76344086	Flexible
952099e4ae3833024a39d581b226a475	Bean	21	7	3	186	195300	0.010752688	3.76344086	Flexible
99a65298e18af284dcb7302635c831f6	Bean	26	7	1	186	195300	0.013312852	3.76344086	Flexible
a567a8720fc2b36696c40785bca35170	Bean	12	7	1	186	195300	0.006144393	3.76344086	Flexible
af2b343a628a2e546055d00ce200ef0a	Bean	10	7	1	186	195300	0.005120328	3.76344086	Flexible
c36b2132e307313b7384f2d2711adef2	Bean	12	7	1	186	195300	0.006144393	3.76344086	Flexible
c73357376e46947a3b7685957e4d18d4	Bean	126	7	3	186	195300	0.064516129	3.76344086	Flexible
d39e734d411ec3e9f6bc4ffaf72fe9f0	Bean	9	7	2	186	195300	0.004608295	3.76344086	Flexible
d4884bb2214a79d3f4b79a8cf5cebd5b	Bean	19	7	1	186	195300	0.009728623	3.76344086	Flexible
e108e4dc412d1041b20ca85206ea6f85	Bean	52	7	1	186	195300	0.026625704	3.76344086	Flexible
fc1d4b0c8509bbf454e8dbcdcd42726d	Bean	24	7	1	186	195300	0.012288786	3.76344086	Flexible
05fe4b1349eef00fd66ad453c7327878	Bean	8	6	1	186	195300	0.004096262	3.225806452	Flexible
060494373b0590817d78aab7dbb75c24	Bean	518	6	1	186	195300	0.265232975	3.225806452	Flexible
0aac6b30d750c4814afd027b51580446	Bean	10	6	1	186	195300	0.005120328	3.225806452	Flexible
1355ab38aaf0ab59c23fcd78942cdd09	Bean	21	6	3	186	195300	0.010752688	3.225806452	Flexible
233ba3b9d8a27695a511f642472788a4	Bean	109	6	2	186	195300	0.055811572	3.225806452	Flexible
32f32846613c2cd07f64b0794b56aa8b	Bean	164	6	1	186	195300	0.083973374	3.225806452	Flexible
3ae22a8f3b6e6ca73a52f08964c7e203	Bean	35	6	3	186	195300	0.017921147	3.225806452	Flexible
4000fa75a02df2af2460cdc10c0cacdd	Bean	15	6	1	186	195300	0.007680492	3.225806452	Flexible
49c05497b853f69731dbad5bd8698a29	Bean	9	6	3	186	195300	0.004608295	3.225806452	Flexible
7db62f5528f477c964162a42bd231c74	Bean	9	6	2	186	195300	0.004608295	3.225806452	Flexible
7e4414d54b20fb5f61a91c0af6114086	Bean	292	6	1	186	195300	0.149513569	3.225806452	Flexible
8b00cb9eddc097522f7de806697b7313	Bean	456	6	1	186	195300	0.233486943	3.225806452	Flexible
91dbf6fda271b3c4aba92cdd4807aa9b	Bean	119	6	1	186	195300	0.0609319	3.225806452	Flexible
95b69b6eddd7e4f3a0646d3bb4bae1d5	Bean	10	6	2	186	195300	0.005120328	3.225806452	Flexible
96b719704ee4c143c13c13e110e9b204	Bean	10	6	1	186	195300	0.005120328	3.225806452	Flexible
