SV	Plant	count_sum_SV	sample_number_SV	Nb_studies	sample_number_Plant	count_sum_Plant	SV_Rel_Abund	SV_Prev	Type
b8c4ed03d7d91546b9f6ad80b80135a3	Bean	461	27	3	176	1707068	0.027005368	15.34090909	Flexible
e20fe16bdee3e67cf3113697a667b6d3	Bean	897	27	2	176	1707068	0.052546237	15.34090909	Flexible
04ecfad5772d2e09a84a0f5ef460536c	Bean	567	26	3	176	1707068	0.033214846	14.77272727	Flexible
146195f72933e590d98b89c38d6eda33	Bean	739	26	3	176	1707068	0.043290601	14.77272727	Flexible
26005dfb7ad2e8cdbb139846af329663	Bean	748	26	2	176	1707068	0.043817821	14.77272727	Flexible
2fac845da336657d55f1a9f350c6bc09	Bean	921	26	3	176	1707068	0.053952157	14.77272727	Flexible
374b724806294b861c4ed5cfb74e2f31	Bean	855	26	3	176	1707068	0.050085878	14.77272727	Flexible
410a1a55ad49a0b1059d6edefd74087e	Bean	521	26	2	176	1707068	0.030520167	14.77272727	Flexible
4ba6bad752253e930876e8c688e4d9fb	Bean	358	26	3	176	1707068	0.020971631	14.77272727	Flexible
63afe8e6aac58bf0d670a82ca5bc574c	Bean	1342	26	2	176	1707068	0.078614326	14.77272727	Flexible
78db7fa6b16b73b101fbb8b282b5330e	Bean	1878	26	3	176	1707068	0.110013192	14.77272727	Flexible
b5403e3d3e7f5a219e1fbe3cceee2261	Bean	583	26	3	176	1707068	0.034152125	14.77272727	Flexible
d829bee4984f82ffc2453212157caf96	Bean	773	26	4	176	1707068	0.04528232	14.77272727	Flexible
f23ae79b8e8f9da6aacd23180c2361db	Bean	410	26	3	176	1707068	0.02401779	14.77272727	Flexible
fc6622c636a5210293fb2873fc4761d9	Bean	586	26	3	176	1707068	0.034327865	14.77272727	Flexible
0c579d21280801f02a641e1608606927	Bean	253	25	3	176	1707068	0.014820734	14.20454545	Flexible
1c58e786550cf680371ff55bedc557f5	Bean	925	25	2	176	1707068	0.054186476	14.20454545	Flexible
38367a8a414bbde849313409772ca4b8	Bean	4359	25	1	176	1707068	0.255350109	14.20454545	Flexible
50fb93dad525b440dc193bc631872eba	Bean	694	25	2	176	1707068	0.040654502	14.20454545	Flexible
6c5f4f9666d82b1bedf94e99acfe6741	Bean	5149	25	3	176	1707068	0.301628289	14.20454545	Flexible
892a0fc53b26d6a2c193d145b2464da7	Bean	759	25	4	176	1707068	0.044462201	14.20454545	Flexible
986c52f56b2581407fa7156ffb87b441	Bean	464	25	2	176	1707068	0.027181108	14.20454545	Flexible
2645e35510e076bf32a4cc6edd7980d6	Bean	960	24	2	176	1707068	0.056236776	13.63636364	Flexible
4a88f63caed04eea76b2b1ecb2d2a7a3	Bean	544	24	2	176	1707068	0.031867506	13.63636364	Flexible
8676989a4b5edf205f9fe904dd03d185	Bean	616	24	3	176	1707068	0.036085264	13.63636364	Flexible
b5c8ed4496d79b916859402cdf11f0a7	Bean	911	24	2	176	1707068	0.053366357	13.63636364	Flexible
0fa9b44d52836d2f173f4ac532f8a013	Bean	467	23	2	176	1707068	0.027356848	13.06818182	Flexible
2d16d001e21717f960cf771ae879b1dd	Bean	501	23	2	176	1707068	0.029348567	13.06818182	Flexible
46f0ee51310d89d76b4c19557925d01d	Bean	476	23	2	176	1707068	0.027884068	13.06818182	Flexible
989bd0d39b46393d43ef36a4a3328b89	Bean	610	23	3	176	1707068	0.035733784	13.06818182	Flexible
a4f3e6ae3b76aacdb8f4612ffab38899	Bean	420	23	3	176	1707068	0.024603589	13.06818182	Flexible
a894dd1ea1b8f48947a9e9ff688f06cc	Bean	1108	23	1	176	1707068	0.064906612	13.06818182	Flexible
a899e513e762a0730e59290d63ec33c8	Bean	386	23	1	176	1707068	0.02261187	13.06818182	Flexible
ad9018f80e00f2ca4b48067195ac310d	Bean	737	23	3	176	1707068	0.043173441	13.06818182	Flexible
de3901260547a323762fba9b9dec22ca	Bean	277	23	2	176	1707068	0.016226653	13.06818182	Flexible
